group_id,rules,split,image_count,empty_count,total_box_count,jieba_image_count,jieba_box_count,zonglie_image_count,zonglie_box_count,qilie_image_count,qilie_box_count,jiaza_image_count,jiaza_box_count,yiwuyaru_image_count,yiwuyaru_box_count,huashang_image_count,huashang_box_count,mamianmakeng_image_count,mamianmakeng_box_count,yanghuatiepi_image_count,yanghuatiepi_box_count,gunyin_image_count,gunyin_box_count
0001482460,numeric_raw_prefix,train,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
0001482487,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001482488,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001482764,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001482852,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001482905,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001482973,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001483149,numeric_raw_prefix,val,1,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0
0001483864,numeric_raw_prefix,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001484044,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001484055,numeric_raw_prefix,train,1,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
0001484599,numeric_raw_prefix,train,3,0,3,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0
0001484622,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001484724,numeric_raw_prefix,train,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001484725,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001484791,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001484839,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001484841,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001484931,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001484935,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001485055,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001485292,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001486073,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0001486250,numeric_raw_prefix,train,1,0,8,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
0001487223,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001487380,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001487443,numeric_raw_prefix,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001487463,numeric_raw_prefix,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001487908,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001487989,numeric_raw_prefix,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001487996,numeric_raw_prefix,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001488436,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001488464,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001488473,numeric_raw_prefix,train,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
0001488652,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
0001488661,numeric_raw_prefix,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001488665,numeric_raw_prefix,train,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
0001488924,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001489142,numeric_raw_prefix,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001496675,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001497752,numeric_raw_prefix,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001497787,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001497865,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498681,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498686,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498687,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498689,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498690,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498692,numeric_raw_prefix,train,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001498694,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498695,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498707,numeric_raw_prefix,train,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498709,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498711,numeric_raw_prefix,val,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498712,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498713,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498715,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498716,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498717,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498718,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498719,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498720,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498722,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498724,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498725,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498726,numeric_raw_prefix,val,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0001498727,numeric_raw_prefix,train,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0001498728,numeric_raw_prefix,train,10,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0
0001498729,numeric_raw_prefix,train,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
0001498730,numeric_raw_prefix,val,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498733,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498734,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498735,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498736,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498737,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498739,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498742,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498743,numeric_raw_prefix,train,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498744,numeric_raw_prefix,train,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001498745,numeric_raw_prefix,train,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498746,numeric_raw_prefix,train,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498747,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498751,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498754,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498755,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498757,numeric_raw_prefix,train,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498758,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498759,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498760,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498761,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498762,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498768,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498770,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498773,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498784,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498788,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498795,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498797,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498800,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498803,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498805,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498814,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498819,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498823,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498838,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001498850,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498851,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498865,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001498993,numeric_raw_prefix,train,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499650,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499651,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499652,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499653,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499654,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499655,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499657,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499662,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499663,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499665,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499666,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499670,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499671,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499673,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499676,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499677,numeric_raw_prefix,train,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499678,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499679,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499680,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499681,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499683,numeric_raw_prefix,train,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499684,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499685,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499686,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499687,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499689,numeric_raw_prefix,train,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
0001499692,numeric_raw_prefix,train,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499694,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499696,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499698,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499699,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499700,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499701,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499702,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499703,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499704,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499705,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499706,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499711,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499712,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499714,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499717,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499719,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499720,numeric_raw_prefix,val,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499724,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499725,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499730,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499733,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499735,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499737,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499738,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499739,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499745,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499747,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499748,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499749,numeric_raw_prefix,train,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499752,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499753,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499756,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499757,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499758,numeric_raw_prefix,train,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001499759,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499761,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499762,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499765,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499766,numeric_raw_prefix,train,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499767,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001499768,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499773,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499777,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499779,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499780,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001499781,numeric_raw_prefix,train,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001499782,numeric_raw_prefix,val,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499786,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499787,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001499957,numeric_raw_prefix,train,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0
0001500004,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500005,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500008,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500009,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500010,numeric_raw_prefix,train,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500011,numeric_raw_prefix,val,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500012,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500013,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500014,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500022,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500024,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500026,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500028,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500029,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500030,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500031,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500032,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500034,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500035,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500036,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500037,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500038,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500040,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500041,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500044,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500046,numeric_raw_prefix,train,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0001500048,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500049,numeric_raw_prefix,train,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500052,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500058,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500059,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500061,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500064,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500073,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500074,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500078,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500081,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500083,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500085,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500087,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500088,numeric_raw_prefix,val,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500091,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500092,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500101,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
